date,time,district_code,district,accident_type,weather_state,vehicle_type,person_type,age_range,sex,injury_type,coordinate_x_utm,coordinate_y_utm,positive_alcohol,positive_drug,datetime,accidents,month,year,quarter,country,region,city,postal_code
2019-03-11 00:00:00,20:15:00,17,villaverde,other,clear,bicycle,driver,21 to 30,female,unknown,441.131.377,4.466.943.041,0,0,2019-03-11 20:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28021
2019-03-12 00:00:00,9:10:00,5,chamartín,rear,clear,bicycle,driver,31 to 40,male,mild,441.816.229,4.477.138.012,0,0,2019-03-12 09:10:00,1,3,2019,1,spain,comunidad de madrid,madrid,28036
2019-03-06 00:00:00,9:30:00,18,villa de vallecas,fall,heavy rain,bicycle,driver,31 to 40,male,mild,438.445.878,4.476.816.389,0,0,2019-03-06 09:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28031
2019-03-08 00:00:00,21:04:00,16,hortaleza,lateral front collision,clear,bicycle,driver,younger than 21,male,mild,444.161.650,4.482.990.307,0,0,2019-03-08 21:04:00,1,3,2019,1,spain,comunidad de madrid,madrid,28004
2019-03-08 00:00:00,21:04:00,16,hortaleza,lateral front collision,clear,bicycle,passenger,younger than 21,female,mild,444.161.650,4.482.990.307,0,0,2019-03-08 21:04:00,1,3,2019,1,spain,comunidad de madrid,madrid,28004
2019-03-10 00:00:00,17:26:00,16,hortaleza,lateral front collision,clear,bicycle,driver,younger than 21,female,mild,444.625.649,4.482.499.912,0,0,2019-03-10 17:26:00,1,3,2019,1,spain,comunidad de madrid,madrid,28004
2019-03-15 00:00:00,22:00:00,6,tetuán,side collision,clear,bicycle,driver,21 to 30,male,mild,440.868.043,4.479.318.373,0,0,2019-03-15 22:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28013
2019-03-15 00:00:00,19:45:00,3,retiro,fall,clear,bicycle,driver,younger than 21,male,mild,443.021.113,4.472.306.545,0,0,2019-03-15 19:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28009
2019-03-16 00:00:00,18:35:00,3,retiro,lateral front collision,clear,bicycle,driver,41 to 50,male,low,443.120.467,4.474.721.384,0,0,2019-03-16 18:35:00,1,3,2019,1,spain,comunidad de madrid,madrid,28009
2019-03-17 00:00:00,10:05:00,20,san blas-canillejas,fall,clear,bicycle,driver,younger than 21,male,mild,448.162.497,4.474.704.831,0,0,2019-03-17 10:05:00,1,3,2019,1,spain,comunidad de madrid,madrid,28022
2019-03-16 00:00:00,17:30:00,7,chamberí,rear,clear,bicycle,driver,31 to 40,male,mild,441.282.216,4.475.842.460,0,0,2019-03-16 17:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28010
2019-03-18 00:00:00,0:00:00,1,centro,fall,clear,bicycle,driver,21 to 30,male,severe,439.505.851,4.474.854.328,0,0,2019-03-18 00:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-17 00:00:00,20:40:00,5,chamartín,fall,clear,bicycle,driver,21 to 30,female,mild,441.906.411,4.478.246.170,0,0,2019-03-17 20:40:00,1,3,2019,1,spain,comunidad de madrid,madrid,28036
2019-03-13 00:00:00,19:00:00,12,usera,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,440.133.491,4.470.545.121,0,0,2019-03-13 19:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-03-16 00:00:00,12:30:00,16,hortaleza,rear,clear,bicycle,driver,51 to 60,male,mild,445.301.255,4.482.291.419,0,0,2019-03-16 12:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28004
2019-03-18 00:00:00,14:25:00,1,centro,side collision,clear,bicycle,driver,21 to 30,male,mild,439.987.895,4.475.046.772,0,0,2019-03-18 14:25:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-20 00:00:00,10:30:00,10,latina,run over a person,clear,bicycle,driver,31 to 40,male,low,438.583.893,4.473.845.169,0,0,2019-03-20 10:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28047
2019-03-20 00:00:00,10:30:00,10,latina,run over a person,clear,bicycle,pedestrian,over 60,female,mild,438.583.893,4.473.845.169,0,0,2019-03-20 10:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28047
2019-03-09 00:00:00,19:45:00,13,puente de vallecas,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,443.850.600,4.471.737.428,0,0,2019-03-09 19:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28053
2019-03-14 00:00:00,11:55:00,9,moncloa-aravaca,lateral front collision,unknown,bicycle,driver,41 to 50,male,unknown,431.260.788,4.479.860.456,0,0,2019-03-14 11:55:00,1,3,2019,1,spain,comunidad de madrid,madrid,28011
2019-03-20 00:00:00,18:15:00,13,puente de vallecas,fall,clear,bicycle,driver,21 to 30,female,mild,445.167.342,4.470.217.505,0,0,2019-03-20 18:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28053
2019-03-20 00:00:00,15:32:00,18,villa de vallecas,rear,clear,bicycle,driver,41 to 50,male,mild,447.945.745,4.469.061.459,0,0,2019-03-20 15:32:00,1,3,2019,1,spain,comunidad de madrid,madrid,28031
2019-03-22 00:00:00,14:15:00,1,centro,run over a person,clear,bicycle,driver,31 to 40,female,low,441.019.124,4.473.533.556,0,0,2019-03-22 14:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-22 00:00:00,14:15:00,1,centro,run over a person,clear,bicycle,pedestrian,over 60,female,mild,441.019.124,4.473.533.556,0,0,2019-03-22 14:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-22 00:00:00,14:20:00,17,villaverde,fall,clear,bicycle,driver,21 to 30,male,severe,443.156.480,4.465.583.366,0,0,2019-03-22 14:20:00,1,3,2019,1,spain,comunidad de madrid,madrid,28021
2019-03-23 00:00:00,12:00:00,11,carabanchel,fall,clear,bicycle,driver,41 to 50,male,mild,439.243.611,4.472.192.633,0,0,2019-03-23 12:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28025
2019-03-22 00:00:00,14:10:00,5,chamartín,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,441.645.407,4.477.887.285,0,0,2019-03-22 14:10:00,1,3,2019,1,spain,comunidad de madrid,madrid,28036
2019-03-24 00:00:00,2:00:00,6,tetuán,fall,clear,bicycle,driver,21 to 30,male,low,440.331.252,4.477.803.030,0,0,2019-03-24 02:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28013
2019-03-22 00:00:00,16:30:00,15,ciudad lineal,lateral front collision,clear,bicycle,driver,21 to 30,male,low,444.309.059,4.478.539.302,0,0,2019-03-22 16:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28027
2019-03-24 00:00:00,21:45:00,1,centro,rear,unknown,bicycle,driver,21 to 30,male,unknown,440.794.953,4.475.145.119,0,0,2019-03-24 21:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-24 00:00:00,21:45:00,1,centro,rear,unknown,bicycle,driver,21 to 30,female,unknown,440.794.953,4.475.145.119,0,0,2019-03-24 21:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-19 00:00:00,8:15:00,3,retiro,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,441.157.586,4.474.131.077,0,0,2019-03-19 08:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28009
2019-03-25 00:00:00,12:00:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,younger than 21,male,mild,443.669.392,4.484.622.878,0,0,2019-03-25 12:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28048
2019-03-20 00:00:00,16:30:00,1,centro,fall,clear,bicycle,driver,31 to 40,female,mild,441.107.965,4.474.503.495,0,0,2019-03-20 16:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-26 00:00:00,13:20:00,4,salamanca,fall,clear,bicycle,driver,31 to 40,male,mild,441.144.574,4.474.517.979,0,0,2019-03-26 13:20:00,1,3,2019,1,spain,comunidad de madrid,madrid,28020
2019-03-24 00:00:00,12:30:00,2,arganzuela,lateral front collision,clear,bicycle,driver,31 to 40,female,mild,442.761.264,4.471.853.357,0,0,2019-03-24 12:30:00,1,3,2019,1,spain,comunidad de madrid,madrid,28005
2019-03-26 00:00:00,19:10:00,5,chamartín,side collision,clear,bicycle,driver,41 to 50,male,mild,441.661.885,4.477.500.271,0,0,2019-03-26 19:10:00,1,3,2019,1,spain,comunidad de madrid,madrid,28036
2019-03-27 00:00:00,22:25:00,1,centro,fall,clear,bicycle,driver,21 to 30,male,mild,441.206.312,4.473.292.068,0,0,2019-03-27 22:25:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-26 00:00:00,18:55:00,13,puente de vallecas,side collision,clear,bicycle,driver,41 to 50,male,mild,443.154.020,4.470.242.017,0,1,2019-03-26 18:55:00,1,3,2019,1,spain,comunidad de madrid,madrid,28053
2019-03-28 00:00:00,14:45:00,1,centro,rear,clear,bicycle,driver,41 to 50,male,mild,439.564.430,4.473.246.068,0,0,2019-03-28 14:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-27 00:00:00,13:10:00,14,moratalaz,fall,clear,bicycle,driver,31 to 40,male,mild,446.209.420,4.471.724.514,0,0,2019-03-27 13:10:00,1,3,2019,1,spain,comunidad de madrid,madrid,28030
2019-03-28 00:00:00,10:55:00,7,chamberí,fall,clear,bicycle,driver,41 to 50,male,mild,439.913.407,4.476.291.211,0,0,2019-03-28 10:55:00,1,3,2019,1,spain,comunidad de madrid,madrid,28010
2019-03-29 00:00:00,17:15:00,6,tetuán,side collision,clear,bicycle,driver,31 to 40,male,mild,441.033.850,4.477.828.307,0,0,2019-03-29 17:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28013
2019-03-30 00:00:00,10:15:00,21,barajas,rear,clear,bicycle,driver,41 to 50,male,mild,450.593.377,4.479.791.760,0,0,2019-03-30 10:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28042
2019-03-29 00:00:00,17:50:00,9,moncloa-aravaca,rear,clear,bicycle,driver,51 to 60,male,mild,437.956.044,4.480.252.950,0,0,2019-03-29 17:50:00,1,3,2019,1,spain,comunidad de madrid,madrid,28011
2019-03-29 00:00:00,20:50:00,12,usera,side collision,unknown,bicycle,driver,51 to 60,male,unknown,439.590.330,4.470.093.136,0,0,2019-03-29 20:50:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-03-30 00:00:00,19:50:00,16,hortaleza,lateral front collision,clear,bicycle,driver,51 to 60,male,severe,448.103.816,4.482.908.438,0,0,2019-03-30 19:50:00,1,3,2019,1,spain,comunidad de madrid,madrid,28004
2019-03-30 00:00:00,13:35:00,2,arganzuela,side collision,clear,bicycle,driver,over 60,male,mild,438.952.788,4.473.743.410,0,0,2019-03-30 13:35:00,1,3,2019,1,spain,comunidad de madrid,madrid,28005
2019-03-31 00:00:00,12:15:00,4,salamanca,fall,light rain,bicycle,driver,younger than 21,male,mild,441.539.716,4.475.544.790,0,0,2019-03-31 12:15:00,1,3,2019,1,spain,comunidad de madrid,madrid,28020
2019-04-01 00:00:00,15:23:00,4,salamanca,rear,clear,bicycle,driver,21 to 30,male,mild,441.849.721,4.474.662.802,0,0,2019-04-01 15:23:00,1,4,2019,2,spain,comunidad de madrid,madrid,28020
2019-03-12 00:00:00,10:00:00,13,puente de vallecas,fall,clear,bicycle,driver,over 60,male,mild,444.269.616,4.469.036.928,0,0,2019-03-12 10:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28053
2019-03-17 00:00:00,11:50:00,12,usera,run over a person,clear,bicycle,driver,51 to 60,male,mild,440.816.987,4.471.059.552,0,0,2019-03-17 11:50:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-03-17 00:00:00,11:50:00,12,usera,run over a person,clear,bicycle,pedestrian,younger than 21,male,mild,440.816.987,4.471.059.552,0,0,2019-03-17 11:50:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-04-01 00:00:00,16:03:00,2,arganzuela,fall,clear,bicycle,driver,41 to 50,male,mild,439.804.248,4.473.075.577,0,0,2019-04-01 16:03:00,1,4,2019,2,spain,comunidad de madrid,madrid,28005
2019-04-01 00:00:00,18:00:00,9,moncloa-aravaca,front collision,clear,bicycle,driver,51 to 60,male,low,438.382.128,4.474.452.178,0,0,2019-04-01 18:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28011
2019-04-02 00:00:00,13:50:00,8,fuencarral-el pardo,front collision,cloudy,bicycle,driver,21 to 30,male,mild,441.092.512,4.487.285.048,0,0,2019-04-02 13:50:00,1,4,2019,2,spain,comunidad de madrid,madrid,28048
2019-04-02 00:00:00,13:50:00,8,fuencarral-el pardo,front collision,cloudy,bicycle,driver,41 to 50,male,mild,441.092.512,4.487.285.048,0,0,2019-04-02 13:50:00,1,4,2019,2,spain,comunidad de madrid,madrid,28048
2019-03-25 00:00:00,22:45:00,1,centro,run over a person,clear,bicycle,driver,21 to 30,male,mild,440.572.162,4.474.731.599,0,0,2019-03-25 22:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-25 00:00:00,22:45:00,1,centro,run over a person,clear,bicycle,pedestrian,41 to 50,female,mild,440.572.162,4.474.731.599,0,0,2019-03-25 22:45:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-03-16 00:00:00,1:20:00,1,centro,fall,clear,bicycle,driver,51 to 60,male,mild,440.890.452,4.474.917.708,0,0,2019-03-16 01:20:00,1,3,2019,1,spain,comunidad de madrid,madrid,28012
2019-04-03 00:00:00,14:40:00,14,moratalaz,rear,clear,bicycle,driver,over 60,male,unknown,446.508.078,4.473.183.711,0,0,2019-04-03 14:40:00,1,4,2019,2,spain,comunidad de madrid,madrid,28030
2019-04-04 00:00:00,21:40:00,1,centro,rear,unknown,bicycle,driver,21 to 30,male,unknown,439.711.642,4.474.975.752,0,0,2019-04-04 21:40:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-03 00:00:00,16:44:00,12,usera,fall,clear,bicycle,driver,41 to 50,male,mild,441.500.235,4.469.980.696,0,0,2019-04-03 16:44:00,1,4,2019,2,spain,comunidad de madrid,madrid,28026
2019-04-07 00:00:00,9:48:00,1,centro,crash against fixed obstacle,clear,bicycle,driver,younger than 21,male,mild,440.589.527,4.474.770.320,0,0,2019-04-07 09:48:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-06 00:00:00,21:25:00,2,arganzuela,lateral front collision,light rain,bicycle,driver,21 to 30,male,mild,440.964.955,4.471.826.888,0,0,2019-04-06 21:25:00,1,4,2019,2,spain,comunidad de madrid,madrid,28005
2019-04-05 00:00:00,10:30:00,15,ciudad lineal,side collision,light rain,bicycle,driver,31 to 40,female,mild,445.722.680,4.475.044.740,0,0,2019-04-05 10:30:00,1,4,2019,2,spain,comunidad de madrid,madrid,28027
2019-04-08 00:00:00,15:15:00,11,carabanchel,side collision,clear,bicycle,driver,younger than 21,male,mild,437.127.306,4.469.468.539,0,0,2019-04-08 15:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28025
2019-04-06 00:00:00,20:15:00,1,centro,fall,light rain,bicycle,driver,21 to 30,female,mild,440.472.883,4.474.237.486,0,0,2019-04-06 20:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-09 00:00:00,13:05:00,1,centro,rear,cloudy,bicycle,driver,31 to 40,male,mild,441.384.515,4.475.176.361,0,0,2019-04-09 13:05:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-10 00:00:00,8:00:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,448.183.076,4.474.366.730,0,0,2019-04-10 08:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28022
2019-04-10 00:00:00,8:35:00,3,retiro,run over a person,clear,bicycle,driver,over 60,male,low,441.760.755,4.473.507.999,0,0,2019-04-10 08:35:00,1,4,2019,2,spain,comunidad de madrid,madrid,28009
2019-04-10 00:00:00,8:35:00,3,retiro,run over a person,clear,bicycle,pedestrian,over 60,female,mild,441.760.755,4.473.507.999,0,0,2019-04-10 08:35:00,1,4,2019,2,spain,comunidad de madrid,madrid,28009
2019-04-08 00:00:00,10:55:00,12,usera,lateral front collision,light rain,bicycle,driver,younger than 21,male,mild,439.786.503,4.470.496.917,0,0,2019-04-08 10:55:00,1,4,2019,2,spain,comunidad de madrid,madrid,28026
2019-04-10 00:00:00,17:20:00,1,centro,fall,clear,bicycle,driver,41 to 50,female,mild,440.923.442,4.474.456.344,0,0,2019-04-10 17:20:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-08 00:00:00,12:20:00,12,usera,run over a person,cloudy,bicycle,driver,over 60,male,mild,440.412.973,4.471.589.423,0,0,2019-04-08 12:20:00,1,4,2019,2,spain,comunidad de madrid,madrid,28026
2019-04-08 00:00:00,12:20:00,12,usera,run over a person,cloudy,bicycle,pedestrian,younger than 21,male,mild,440.412.973,4.471.589.423,0,0,2019-04-08 12:20:00,1,4,2019,2,spain,comunidad de madrid,madrid,28026
2019-04-11 00:00:00,9:00:00,6,tetuán,side collision,clear,bicycle,driver,31 to 40,male,mild,441.302.198,4.478.632.159,0,0,2019-04-11 09:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28013
2019-04-12 00:00:00,12:10:00,6,tetuán,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,441.326.506,4.478.952.701,0,0,2019-04-12 12:10:00,1,4,2019,2,spain,comunidad de madrid,madrid,28013
2019-04-12 00:00:00,14:15:00,1,centro,fall,clear,bicycle,driver,21 to 30,male,mild,440.419.605,4.474.943.227,0,0,2019-04-12 14:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-12 00:00:00,14:15:00,1,centro,fall,clear,bicycle,pedestrian,younger than 21,male,low,440.419.605,4.474.943.227,0,0,2019-04-12 14:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-11 00:00:00,16:00:00,7,chamberí,fall,clear,bicycle,driver,younger than 21,male,mild,440.729.712,4.475.893.442,0,0,2019-04-11 16:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28010
2019-04-08 00:00:00,8:55:00,9,moncloa-aravaca,rear,light rain,bicycle,driver,31 to 40,male,mild,439.607.554,4.477.796.133,0,0,2019-04-08 08:55:00,1,4,2019,2,spain,comunidad de madrid,madrid,28011
2019-03-17 00:00:00,12:00:00,12,usera,run over a person,clear,bicycle,driver,51 to 60,male,mild,440.398.868,4.471.614.552,0,0,2019-03-17 12:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-03-17 00:00:00,12:00:00,12,usera,run over a person,clear,bicycle,pedestrian,younger than 21,male,mild,440.398.868,4.471.614.552,0,0,2019-03-17 12:00:00,1,3,2019,1,spain,comunidad de madrid,madrid,28026
2019-04-16 00:00:00,8:30:00,1,centro,fall,clear,bicycle,driver,31 to 40,female,mild,441.017.670,4.473.388.327,0,0,2019-04-16 08:30:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-01 00:00:00,22:44:00,2,arganzuela,rear,clear,bicycle,driver,21 to 30,male,unknown,441.143.307,4.472.874.567,0,0,2019-04-01 22:44:00,1,4,2019,2,spain,comunidad de madrid,madrid,28005
2019-04-16 00:00:00,18:35:00,3,retiro,fall,clear,bicycle,driver,21 to 30,female,mild,441.290.418,4.473.449.990,0,0,2019-04-16 18:35:00,1,4,2019,2,spain,comunidad de madrid,madrid,28009
2019-04-14 00:00:00,16:45:00,1,centro,rear,clear,bicycle,driver,31 to 40,male,mild,440.541.107,4.473.010.913,0,0,2019-04-14 16:45:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-03-30 00:00:00,9:20:00,13,puente de vallecas,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,446.024.991,4.470.923.849,0,0,2019-03-30 09:20:00,1,3,2019,1,spain,comunidad de madrid,madrid,28053
2019-04-17 00:00:00,19:00:00,12,usera,side collision,clear,bicycle,driver,over 60,female,mild,440.359.810,4.469.637.376,0,0,2019-04-17 19:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28026
2019-04-20 00:00:00,21:00:00,17,villaverde,fall,light rain,bicycle,driver,younger than 21,male,mild,439.806.559,4.466.142.071,0,0,2019-04-20 21:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28021
2019-04-20 00:00:00,21:00:00,7,chamberí,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,440.683.707,4.476.436.309,0,0,2019-04-20 21:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28010
2019-04-21 00:00:00,17:05:00,21,barajas,run over an animal,cloudy,bicycle,driver,over 60,male,mild,449.239.470,4.478.898.681,0,0,2019-04-21 17:05:00,1,4,2019,2,spain,comunidad de madrid,madrid,28042
2019-04-12 00:00:00,18:30:00,10,latina,fall,clear,bicycle,driver,51 to 60,male,mild,437.329.089,4.473.518.699,0,0,2019-04-12 18:30:00,1,4,2019,2,spain,comunidad de madrid,madrid,28047
2019-04-23 00:00:00,16:35:00,1,centro,fall,clear,bicycle,driver,41 to 50,male,mild,439.822.292,4.474.605.980,0,0,2019-04-23 16:35:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-22 00:00:00,18:40:00,16,hortaleza,fall,clear,bicycle,driver,younger than 21,female,mild,446.883.833,4.481.556.778,0,0,2019-04-22 18:40:00,1,4,2019,2,spain,comunidad de madrid,madrid,28004
2019-04-24 00:00:00,9:30:00,9,moncloa-aravaca,lateral front collision,light rain,bicycle,driver,51 to 60,male,mild,430.660.714,4.480.323.784,0,0,2019-04-24 09:30:00,1,4,2019,2,spain,comunidad de madrid,madrid,28011
2019-04-24 00:00:00,16:00:00,14,moratalaz,lateral front collision,heavy rain,bicycle,driver,21 to 30,female,mild,444.621.026,4.473.334.606,0,0,2019-04-24 16:00:00,1,4,2019,2,spain,comunidad de madrid,madrid,28030
2019-04-27 00:00:00,10:40:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,448.940.998,4.475.753.992,0,0,2019-04-27 10:40:00,1,4,2019,2,spain,comunidad de madrid,madrid,28022
2019-04-27 00:00:00,20:15:00,1,centro,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,439.941.977,4.474.792.399,0,0,2019-04-27 20:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28012
2019-04-27 00:00:00,13:40:00,17,villaverde,rear,unknown,bicycle,driver,51 to 60,male,low,439.355.982,4.468.403.710,0,0,2019-04-27 13:40:00,1,4,2019,2,spain,comunidad de madrid,madrid,28021
2019-04-29 00:00:00,7:10:00,15,ciudad lineal,run over a person,clear,bicycle,driver,41 to 50,male,low,445.183.485,4.476.119.104,0,0,2019-04-29 07:10:00,1,4,2019,2,spain,comunidad de madrid,madrid,28027
2019-04-29 00:00:00,7:10:00,15,ciudad lineal,run over a person,clear,bicycle,pedestrian,51 to 60,female,mild,445.183.485,4.476.119.104,0,0,2019-04-29 07:10:00,1,4,2019,2,spain,comunidad de madrid,madrid,28027
2019-04-28 00:00:00,17:15:00,8,fuencarral-el pardo,side collision,clear,bicycle,driver,31 to 40,male,mild,441.192.630,4.489.013.628,0,0,2019-04-28 17:15:00,1,4,2019,2,spain,comunidad de madrid,madrid,28048
